,CRAN,Package,Readme,bioconductor,dependencies,dependency,development,development version,devtools,git_clone,github,install_github,install_packages,install_packages_github,installation,nb_chars,nb_lines,omegahat,r-forge,release,released version,replicat,replication,rforge,stable,stable version,to install
3062,False,eegR,README.md,False,False,False,False,False,False,[],False,[],[],[],False,78,4,False,False,False,False,False,False,False,False,False,False
3063,True,ReporteRs,README.md,False,True,False,False,False,True,[],True,"[""install_github('davidgohel/ReporteRsjars')"", ""install_github('davidgohel/ReporteRs')""]","['install.packages(""rJava"")', 'install.packages(""ggplot2"")', 'install.packages(""ReporteRs"")', 'install.packages(""devtools"")']",[],True,2386,72,False,False,True,False,False,False,False,False,False,True
3064,False,mtusRlocal,README.md,False,False,False,False,False,True,[],True,"['install_github(""giacomovagni/mtusR"")']",[],[],False,99,8,False,False,False,False,False,False,False,False,False,False
3065,False,lazystreamr,README.md,False,False,False,False,False,True,[],True,"['install_github(""tobcap/lazystreamr"")', 'install_github(""tobcap/lazystreamr"")']","['install.packages(""devtools"")']",[],True,4222,142,False,False,False,False,False,False,False,False,False,False
3066,False,gisland,README.md,False,False,False,False,False,True,[],True,"['install_github(""einarhjorleifsson/gisland"", build_vignettes = TRUE)']",[],[],False,147,9,False,False,False,False,False,False,False,False,False,False
3067,False,reduceblock,readme.md,False,False,False,False,False,False,[],False,[],[],[],False,5550,77,False,False,False,False,False,False,False,False,False,False
3068,False,reduceblock,readme.Rmd,False,False,False,False,False,False,[],False,[],[],[],False,8063,160,False,False,False,False,False,False,False,False,False,False
3069,False,NPC,README.md,False,False,False,False,False,False,[],False,[],[],[],False,740,6,False,False,False,False,False,False,False,False,False,False
3070,False,rsbiascomp,README.md,False,False,False,False,False,False,[],False,[],[],[],False,63,2,False,False,False,False,False,False,False,False,False,False
3071,False,nycflights13,README.md,False,False,False,False,False,False,[],False,[],[],[],False,587,12,False,False,False,False,False,False,False,False,False,False
3072,False,elasticsearchr,README.md,False,False,False,False,False,False,[],False,[],[],[],False,299,4,False,False,False,False,False,False,False,False,False,False
3073,False,finstr,README.Rmd,False,False,False,False,False,True,[],True,"['install_github(""bergant/finstr"")']",[],[],False,11142,388,False,False,False,False,False,False,False,False,False,True
3074,False,finstr,readme.md,False,False,False,True,False,True,[],True,"['install_github(""bergant/finstr"")']",[],[],False,22192,594,False,False,False,False,False,False,False,False,False,True
3075,False,ctppflows,README.md,False,False,False,False,False,True,[],True,"['install_github(""gregmacfarlane/ctpp_flows"")']",[],[],False,1051,27,False,False,False,False,False,False,False,False,False,False
3076,False,EpijimFunctions,README.md,False,False,False,False,False,True,[],True,"['install_github(""klutometis/roxygen"")', ""install_github('epijim/EpiJimFunctions')""]","['install.packages(""devtools"")']",[],False,854,32,False,False,False,False,False,False,False,False,False,False
3077,False,lazyML,README.md,False,False,False,False,False,True,[],True,"[""install_github('linxihui/lazyML')""]",[],[],False,8577,326,False,False,False,False,False,False,False,False,False,False
3078,False,Zmix,README.md,False,False,False,False,False,True,[],True,"[""install_github('zoevanhavre/Zmix')""]",[],[],False,2092,43,False,False,False,False,False,False,False,False,False,False
3079,False,metaMS,README.md,False,False,False,False,False,False,[],False,[],[],[],False,57,4,False,False,False,False,False,False,False,False,False,False
3080,False,alsace,README.md,False,False,False,False,False,False,[],False,[],[],[],False,66,4,False,False,False,False,False,False,False,False,False,False
3081,False,oligo,README.md,True,False,False,False,False,False,[],True,[],[],[],True,1194,46,False,False,False,False,False,False,False,False,False,True
3082,False,openCyto,README.md,False,False,False,False,False,False,[],True,[],[],[],False,169,6,False,False,False,False,False,False,False,False,False,False
3083,False,metagenomeSeq,README.md,True,False,False,True,True,True,[],True,"['install_github(""metagenomeSeq"",""nosson"")']","['install.packages(""devtools"")']",[],False,1046,28,False,False,True,False,False,False,False,False,False,True
3084,False,intansv,README.md,True,False,False,True,True,True,[],True,"['install_github(""andrewhzau/intansv"")']","['install.packages(""devtools"")']",[],False,1934,57,False,False,True,True,False,False,False,False,False,False
3085,False,DEGreport,README.md,False,False,False,False,False,False,[],False,[],[],[],False,124,1,False,False,False,False,False,False,False,False,False,False
3086,True,shinyMethyl,README.md,True,False,True,True,True,True,[],True,"['install_github(""shiny"", ""rstudio"")', 'install_github(""shinyMethyl"", ""jfortin1"")', 'install_github(""shinyMethylData"", ""jfortin1"")']","['install.packages(""httpuv"")', 'install.packages(""devtools"")', 'install.packages(""matrixStats"")', 'install.packages(""RColorBrewer"")']",[],True,3483,82,False,False,False,False,False,False,False,False,False,True
3087,True,monocle,README,True,False,False,True,False,False,[],False,[],[],[],False,729,29,False,False,True,False,False,False,False,False,False,False
3088,True,ballgown,README.md,True,False,False,False,False,True,[],True,[],[],[],True,32539,587,False,False,False,False,False,False,False,False,False,False
3089,True,GOsummaries,README.md,False,False,False,False,False,False,[],True,[],"['install.packages(""GOsummaries"")']",[],True,1589,45,False,False,False,False,False,False,False,False,False,False
3090,False,flowcatchR,README.md,True,True,False,True,True,True,[],True,"['install_github(""flowcatchR"", ""federicomarini"")']","['install.packages(""devtools"")']",[],True,2430,69,False,False,True,False,False,False,False,False,False,True
3091,False,MSGFplus,README.html,False,False,False,False,False,False,[],True,[],[],[],False,2800,164,False,False,False,False,True,False,False,False,False,False
3092,False,MSGFplus,README.md,True,False,False,True,False,True,[],True,"[""install_github('MSGFplus', 'thomasp85')""]","[""install.packages('shiny')"", ""install.packages('devtools')""]",[],True,1587,37,False,False,True,False,True,False,False,False,False,False
3093,False,savR,README.md,False,False,False,False,False,False,[],False,[],[],[],False,233,15,False,False,True,False,False,False,False,False,False,False
3094,False,isobar,README,False,False,False,False,False,False,[],False,[],[],[],False,1517,35,False,False,False,False,False,False,False,False,False,False
3095,False,SeqVarTools,README.md,True,False,False,False,False,False,[],True,[],[],[],False,265,5,False,False,False,False,False,False,False,False,False,False
3096,False,quantro,README.md,True,False,False,False,False,False,[],True,[],[],[],True,4663,84,False,False,True,False,False,False,False,False,False,False
3097,False,flowMap,README.md,True,False,False,True,True,True,[],True,"['install_github(""joycehsiao/flowMap"")', 'install_github(""joycehsiao/flowMap"")']","['install.packages(""devtools"")']",[],False,1540,42,False,False,True,False,False,False,False,False,False,True
3098,False,EDASeq,README.md,True,False,False,False,False,False,[],False,[],[],[],False,501,12,False,False,False,False,False,False,False,False,False,False
3099,False,RUVSeq,README.md,True,False,False,False,False,False,[],False,[],[],[],False,502,12,False,False,False,False,False,False,False,False,False,False
3100,False,nucleR,README,True,False,False,False,False,False,[],False,[],[],[],False,531,8,False,False,False,False,False,False,False,False,False,False
3101,False,bamsignals,README.md,True,False,False,True,False,True,[],True,"['install_github(""lamortenera/bamsignals"")']","['install.packages(""devtools"")']",[],True,552,26,False,False,False,False,False,False,False,False,False,True
3102,False,ENCODExplorer,README.md,False,False,False,False,False,False,[],True,[],[],[],False,990,19,False,False,False,False,False,False,False,False,False,False
3103,True,actMon,README.md,False,True,False,False,False,True,[],True,"['install_github(""kazi11/actMon"")']","['install.packages(""devtools"")']",[],True,1364,23,False,False,False,False,False,False,False,False,False,True
3104,False,DataVisKARaufbereiten,README.md,False,False,False,False,False,False,[],False,[],[],[],False,97,4,False,False,False,False,False,False,False,False,False,False
3105,False,heat,README.md,False,False,False,False,False,False,[],True,[],[],[],False,9233,321,False,False,False,False,False,False,False,False,False,False
3106,False,visNetwork,README.md,False,False,False,False,False,True,[],True,"['install_github(""bthieurmel/visNetwork"")']",[],[],False,469,18,False,False,False,False,False,False,False,False,False,False
3107,False,anomaly,README.md,False,False,False,False,False,True,[],True,"['install_github(""anomaly"")']","['install.packages(""devtools"")']",[],False,845,20,False,False,False,False,False,False,False,False,False,True
3108,False,envestigate,README.md,False,False,False,False,False,False,[],False,[],[],[],False,69,3,False,False,False,False,False,False,False,False,False,False
3109,False,tfsR,README.md,False,False,False,False,False,True,[],True,[],"['install.packages(""devtools"")']",[],False,1505,26,False,False,False,False,False,False,False,False,False,False
3110,False,loggr,README.md,False,False,False,True,False,True,[],True,"['install_github(""smbache/loggr"")']",[],[],True,2748,80,False,False,False,False,False,False,False,False,False,False
3111,False,blotter,README.md,False,False,False,False,False,False,[],False,[],[],[],False,120,1,False,False,False,False,False,False,False,False,False,False
3112,False,DataBaseAlpEnvEURAC,README.md,False,False,False,False,False,True,[],True,"['install_github(""JBrenn/DataBaseAlpEnvEURAC"")']","['install.packages(""devtools"")']",[],False,551,22,False,False,False,False,False,False,False,False,False,False
3113,False,fanplot,README.md,False,False,False,False,False,False,[],False,[],[],[],False,11,1,False,False,False,False,False,False,False,False,False,False
3114,False,Gistic2GE,README.md,False,False,False,False,False,False,[],False,[],[],[],False,93,3,False,False,False,False,False,False,False,False,False,False
3115,False,reestPessoal,README.md,False,False,False,False,False,False,[],False,[],[],[],False,119,3,False,False,False,False,False,False,False,False,False,False
3116,False,metaNet,README.md,False,True,False,False,False,True,[],True,"['install_github(""blogsdon/metanetwork"")']","[""install.packages('devtools')""]",[],False,641,36,False,False,False,False,False,False,False,False,False,False
3117,False,tgnn,README.md,False,False,False,False,False,False,[],False,[],[],[],False,238,2,False,False,False,False,False,False,False,False,False,False
3118,False,RotationForest,README.md,False,False,False,False,False,True,[],True,"[""install_github('mananshah99/rotationforest')""]","[""install.packages('devtools')""]",[],False,1015,27,False,False,False,False,False,False,False,False,False,False
3119,False,OLPS,README.Rmd,False,False,False,False,False,True,[],True,"['install_github(""ngloe/olpsR"")']","['install.packages(""devtools"")']",[],True,2813,93,False,False,False,False,False,False,False,False,False,True
3120,False,OLPS,README.md,False,False,False,False,False,True,[],True,"['install_github(""ngloe/olpsR"")']","['install.packages(""devtools"")']",[],True,5225,130,False,False,False,False,False,False,False,False,False,True
3121,False,MMBsplines,README.md,False,False,False,False,False,False,[],False,[],[],[],False,361,8,False,False,False,False,False,False,False,False,False,False
3122,False,macml,README.md,False,False,False,False,False,False,[],False,[],[],[],False,24,2,False,False,False,False,False,False,False,False,False,False
